duration,end,end_idx,file,line,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,pitch_25pct,pitch_2pct,pitch_50pct,pitch_75pct,pitch_98pct,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,speaker,speaker_role,start,start_idx,text,word_count,word_rate,BERT-GS_Scores
47.48,1686.16,26978560,19-511.wav,82,123.0,2.5905644482,0.3845245902,0.1258845773,99.1375508872,96.8732460956,99.7118488771,100.8704447525,103.503257224,0.0001874055,4.6045537471,0.015308890700000001,Clarence_Thomas,scotus_justice,1638.68,26218880,"Thank you, Mr. Chief Justice. Mr. Ellis, the -- Justice Sotomayor brought up the point of the ill fit between this statute from 1991 and current technology, which is advanced. In '91, cell phones, or quite a few of them, were the size of a loaf of bread, and they're not in widespread use. Lots of people had car phones instead -- installed in their cars. The -- we've had, in legislation, quite a change. The industry's changed. The technology is far beyond anything we could have conceived of in '91. At what point do we simply say -- and I understand the statutory construction and the -- the -- what we're attempting to do with this statute, but at what point do we say this statute is an ill fit for current technology?",134,2.8222409435551814,0.0929161534
21.0,1746.52,27944320,19-511.wav,84,79.0,3.7619047619,0.262974359,0.0645815122,99.4255268104,86.3042507686,101.1626130235,102.0425028635,106.2529961817,0.0001887647,4.589906887,0.0659804859,Clarence_Thomas,scotus_justice,1725.52,27608320,But I think the point -- what I'm asking is sometimes we use -- I think it's a little odd when we use these -- we make great effort to interpret a statute that really wasn't intended for the universe in which we are operating now. And at what point do we just simply say that?,56,2.6666666666666665,0.4153834581
43.28,1811.04,28976640,19-511.wav,90,98.0,2.2643253235,0.43447422680000003,0.1236999401,148.5384940785,126.6203309879,167.6946725581,218.7328932399,710.665266784,0.0021967412,5.2928341028,0.4709535655,Samuel_A_Alito_Jr,scotus_justice,1767.76,28284160,"I -- I have two questions. The first is the one that I asked Mr. Clement: does it make any sense to talk about a system that uses a -- a random or sequential number generator in the very process of storing telephone numbers? The second is this: in order for your interpretation to be right, don't you have to show that there are or were systems that stored numbers using such a generator but didn't use the generator to produce the numbers? If -- otherwise, there wouldn't be any point in separately covering storage. So, if you could cover those two in -- perhaps in reverse order, I would appreciate it.",112,2.587800369685767,-0.1735552847
48.76,1960.16,31362560,19-511.wav,96,94.0,1.9278096801000002,0.5106236559,0.2025519121,222.5562768664,176.7658279323,249.8109743956,280.4033380102,553.6011705798,0.0017721564000000001,5.5578799265,0.2447831006,Sonia_Sotomayor,scotus_justice,1911.4,30582400,"Counsel, could TC -- I -- I from the beginning have wondered, could a TCPA lawsuit against individual smartphone users actually prevail, given that smartphones don't automatically dial phone numbers in the ways of this -- in the way that a sequential numbering system does? It doesn't seem like a smartphone can be an Automatic Telephone Dialing System. Am I missing something? Why wasn't that the -- the -- the main reason for reading things against the Respondent -- reading this -- reading this law as not applying to the Respondent?",91,1.8662838392124692,-0.47743800280000004
29.8,2035.44,32567040,19-511.wav,100,56.0,1.8791946309,0.5178181818,0.2042076033,182.8723371514,161.9823763911,199.4236977542,227.7582832451,410.5620703075,0.0014279107000000001,5.3620875159,0.2348791921,Elena_Kagan,scotus_justice,2005.64,32090240,"Mr. Ellis, at the time the TCPA was enacted, there were a fair number of state statutes that dealt with the same general subject matter area, and every single one of those statutes defined an autodialer to encompass at least some machines that didn't use a random or sequential number generator. So doesn't that suggest that your definition is wrong? I mean, would Congress really have wanted to depart from all of those state statutes in this particular way?",79,2.651006711409396,-0.3234199286
22.04,2106.08,33697280,19-511.wav,104,40.0,1.8148820327,0.5144615385,0.15115209470000002,194.8688542025,174.6343463021,213.1215097086,245.5193713786,783.9005628604,0.0010357431,5.4582891931,0.3523647478,Elena_Kagan,scotus_justice,2084.04,33344640,"-- and why is it that Congress would have adopted that approach? I mean, if I understand what you're saying, you're saying that Congress decided to cover these predictive dialers when there was an automated or prerecorded voice but not when there was a live person on the line. What -- what sense would that have made? What difference does it make from the recipient of the call's perspective?",69,3.1306715063520874,-0.1642737091
42.28,2211.4,35382400,19-511.wav,115,188.0,4.4465468307,0.223828877,0.031634452,119.2649557332,108.7365422388,126.3568190497,134.6458897635,152.0104167965,0.0010614024,4.8412590955,0.08169314870000001,Neil_Gorsuch,scotus_justice,2169.12,34705920,"Good morning, Mr. Ellis. Two questions. Take them in whatever order you care. First, I think your argument depends upon the possibility that, in the world at the time Congress adopted the statute, there were devices that used random number generators to store telephone numbers. So what evidence do you have that that exists -- existed in the world, number one? Number two, the same question I posed to Mr. Clement with respect to what Judge Barrett in her excellent opinion called the fourth possible interpretation. I understand the problems with it, but it does overcome this difficulty. And it -- it wasn't addressed in the briefs, and I'm just curious why it wasn't addressed and whether we need to rule it out, whether it would make any difference going with the first versus the fourth?",136,3.216650898770104,-0.0199794546
32.52,2356.32,37701120,19-511.wav,126,160.0,4.9200492005,0.19984905660000002,0.0391659646,158.2826938012,144.3098914881,172.6085015373,185.8009698131,210.9422985289,0.0012043286,5.147041168,0.09931398200000001,Brett_M_Kavanaugh,scotus_justice,2323.8,37180800,"Thank you. And good morning, Mr. Ellis. Justice Thomas and Justice Sotomayor, I think, and others have talked about the ill fit of the statutory language to current technology, and I want to break that down with you a bit because there are two -- as you've indicated, two prohibitions here. One is the prohibition on artificial or prerecorded voice calls, and that covers artificial or prerecorded voice calls to the house or to these specialized lines.",77,2.367773677736777,-0.1280294061
40.8,2404.04,38464640,19-511.wav,130,158.0,3.8725490196,0.2576305732,0.06978587630000001,156.4646620017,128.8251031129,171.6143497229,192.6305945093,286.1310786858,0.0009548806000000001,5.1678524321,0.22713205490000002,Brett_M_Kavanaugh,scotus_justice,2363.24,37811840,"Okay. So then you have the ATDS prohibition, which only applies to the calls to specialized lines, does not apply to calls to the house, and because artificial and prerecorded calls are already prohibited, must be getting at something different than artificial and prerecorded calls. And I'm trying to figure out, one, what -- what -- what's that getting at at the time, what was the real-world problem; and, two, does that have any relevance at all today, as Justice Thomas and Justice Sotomayor were indicating, with the ATDS prohibition?",90,2.2058823529411766,-0.2085088789
53.4,2517.2,40275200,19-511.wav,135,204.0,3.8202247191,0.2618325123,0.052492641900000005,255.6500291307,231.7394279101,273.9989169189,302.2698024408,397.7479187723,0.002219674,5.6375784027,0.1300258618,Amy_Coney_Barrett,scotus_justice,2463.8,39420800,"So, Mr. Ellis, some of the lower courts have characterized this provision as ambiguous and, you know, said that that leaves the FCC some room to choose whether this applies, you know, to this kind of pre-stored situation or not. And you, in your colloquy with the Chief Justice, suggested that although the FCC, you know, may have a narrow band of authority, you weren't ruling that out either. And I guess I'm wondering if you could explain why you think any kind of Chevron deference would apply here, where we have two conflicting choices and we have to decide which is the best one, because I would have thought that Chevron -- that the premise of it is that when Congress deliberately chooses open-ended language or vague language, it's implicitly delegated to the agency a range of discretion to make the choice. But this kind of thorny statutory provision doesn't strike me as reflecting an implicit congressional choice to delegate to the FCC how to regulate this.",168,3.146067415730337,0.4571920037
16.76,2810.08,44961280,19-511.wav,146,65.0,3.8782816229,0.23850000000000002,0.04546975,173.6084124145,150.264428243,190.4180434214,221.2744470349,496.5227843084,0.0013342874000000001,5.3263106209,0.269020484,John_G_Roberts_Jr,scotus_justice,2793.32,44693120,"So the most probably useful way of settling all these questions would be to take a poll of 100 ordinary -- ordinary speakers of English and ask them what it means, right? That's -- that would be the most useful rule of construction?",43,2.56563245823389,-1.0459215641
